site,name,year,month,day,tmin,tmax,date,working,demand,area_string
PM,Port Melbourne,2016,09,12,9.4,12.6,2016-09-12,Weekday,11.87823145,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,13,9.2,14.1,2016-09-13,Weekday,23.1665957,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,13,9.2,14.1,2016-09-13,Weekday,12.59197559,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,14,9.9,15.2,2016-09-14,Weekday,23.01811328,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,14,9.9,15.2,2016-09-14,Weekday,11.91110547,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,15,7.7,14.1,2016-09-15,Weekday,23.51326172,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,15,7.7,14.1,2016-09-15,Weekday,12.15294922,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,16,8,16.3,2016-09-16,Weekday,20.11216211,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,16,8,16.3,2016-09-16,Weekday,11.81399707,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,17,10.7,19.1,2016-09-17,Weekend,17.16855273,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,17,10.7,19.1,2016-09-17,Weekend,7.855342772999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,18,10.1,11.7,2016-09-18,Weekend,22.04217969,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,18,10.1,11.7,2016-09-18,Weekend,8.018552246,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,19,7.4,15.8,2016-09-19,Weekday,20.73012695,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,19,7.4,15.8,2016-09-19,Weekday,11.08442969,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,20,8.1,18.8,2016-09-20,Weekday,19.11110352,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,20,8.1,18.8,2016-09-20,Weekday,11.24967871,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,21,9.6,15.7,2016-09-21,Weekday,20.68791992,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,21,9.6,15.7,2016-09-21,Weekday,11.33315332,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,22,9.2,14,2016-09-22,Weekday,21.47886523,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,22,9.2,14,2016-09-22,Weekday,12.0579873,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,23,8.8,18.3,2016-09-23,Weekday,18.22744922,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,23,8.8,18.3,2016-09-23,Weekday,11.49703711,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,24,8.7,19.2,2016-09-24,Weekend,17.17834961,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,24,8.7,19.2,2016-09-24,Weekend,7.765976074,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,25,8.3,14.6,2016-09-25,Weekend,20.26939258,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,25,8.3,14.6,2016-09-25,Weekend,7.868139648,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,26,5.8,17,2016-09-26,Weekday,20.54538281,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,26,5.8,17,2016-09-26,Weekday,11.09152441,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,27,5.9,15,2016-09-27,Weekday,21.09030469,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,27,5.9,15,2016-09-27,Weekday,11.40339258,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,28,5.4,18.1,2016-09-28,Weekday,19.20680273,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,28,5.4,18.1,2016-09-28,Weekday,11.20361816,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,29,11,16.6,2016-09-29,Weekday,19.72589648,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,29,11,16.6,2016-09-29,Weekday,10.95515625,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,09,30,8.4,16.6,2016-09-30,Weekday,17.57353516,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,09,30,8.4,16.6,2016-09-30,Weekday,8.460799805,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,01,10.6,18.5,2016-10-01,Weekend,17.29310352,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,01,10.6,18.5,2016-10-01,Weekend,7.420260742000001,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,02,10.4,22.6,2016-10-02,Weekend,16.09415527,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,02,10.4,22.6,2016-10-02,Weekend,6.771118652,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,03,9.9,15.9,2016-10-03,Weekday,19.54644531,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,03,9.9,15.9,2016-10-03,Weekday,10.55927441,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,04,9.7,16.1,2016-10-04,Weekday,22.84755469,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,04,9.7,16.1,2016-10-04,Weekday,11.67028125,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,05,6.9,15.5,2016-10-05,Weekday,21.48755273,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,05,6.9,15.5,2016-10-05,Weekday,12.3610127,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,06,9.3,24,2016-10-06,Weekday,16.46339648,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,06,9.3,24,2016-10-06,Weekday,11.24850098,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,07,14.3,21.1,2016-10-07,Weekday,16.44493359,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,07,14.3,21.1,2016-10-07,Weekday,10.89578809,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,08,8.2,18,2016-10-08,Weekend,15.41211426,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,08,8.2,18,2016-10-08,Weekend,7.543414062999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,09,7.6,21.4,2016-10-09,Weekend,16.57387695,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,09,7.6,21.4,2016-10-09,Weekend,7.014168457,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,10,12.3,17.1,2016-10-10,Weekday,19.98214063,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,10,12.3,17.1,2016-10-10,Weekday,11.20175195,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,11,6.1,15.2,2016-10-11,Weekday,19.91891406,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,11,6.1,15.2,2016-10-11,Weekday,12.09356738,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,12,9.4,14.8,2016-10-12,Weekday,21.04769727,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,12,9.4,14.8,2016-10-12,Weekday,11.80539551,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,13,3.5,16.5,2016-10-13,Weekday,18.97544141,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,13,3.5,16.5,2016-10-13,Weekday,11.58642773,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,14,2.4,21.3,2016-10-14,Weekday,17.04805664,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,14,2.4,21.3,2016-10-14,Weekday,12.11825488,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,15,7.8,24.1,2016-10-15,Weekend,14.00172754,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,15,7.8,24.1,2016-10-15,Weekend,7.510138672,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,16,16.6,22,2016-10-16,Weekend,16.70152734,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,16,16.6,22,2016-10-16,Weekend,7.171423827999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,17,8.1,18.6,2016-10-17,Weekday,17.30674414,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,17,8.1,18.6,2016-10-17,Weekday,10.49245215,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,18,9.3,17,2016-10-18,Weekday,20.31693555,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,18,9.3,17,2016-10-18,Weekday,10.90606348,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,19,4.4,16.4,2016-10-19,Weekday,18.08226172,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,19,4.4,16.4,2016-10-19,Weekday,11.44107129,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,20,4.6,20.8,2016-10-20,Weekday,16.04195801,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,20,4.6,20.8,2016-10-20,Weekday,11.13015137,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,21,14.2,18.4,2016-10-21,Weekday,19.43570508,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,21,14.2,18.4,2016-10-21,Weekday,10.87212695,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,22,5.3,12.9,2016-10-22,Weekend,20.0369375,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,22,5.3,12.9,2016-10-22,Weekend,8.00736377,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,23,6.7,14.4,2016-10-23,Weekend,20.26975781,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,23,6.7,14.4,2016-10-23,Weekend,7.950149902000001,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,24,8.7,17.9,2016-10-24,Weekday,17.03971289,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,24,8.7,17.9,2016-10-24,Weekday,11.730720699999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,25,7.6,24,2016-10-25,Weekday,15.1894375,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,25,7.6,24,2016-10-25,Weekday,11.19672461,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,26,15,19.6,2016-10-26,Weekday,17.19206641,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,26,15,19.6,2016-10-26,Weekday,10.77782031,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,27,9.1,16.5,2016-10-27,Weekday,16.93354688,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,27,9.1,16.5,2016-10-27,Weekday,11.22492188,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,28,3.6,18.8,2016-10-28,Weekday,15.26931543,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,28,3.6,18.8,2016-10-28,Weekday,11.37831445,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,29,7,24.7,2016-10-29,Weekend,13.09333398,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,29,7,24.7,2016-10-29,Weekend,7.664107422000001,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,30,11.1,26.7,2016-10-30,Weekend,14.01324512,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,30,11.1,26.7,2016-10-30,Weekend,6.821113281000001,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,10,31,6.3,16.4,2016-10-31,Weekday,15.59917578,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,10,31,6.3,16.4,2016-10-31,Weekday,10.03471289,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,01,8.2,18.1,2016-11-01,Weekday,16.31234961,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,01,8.2,18.1,2016-11-01,Weekday,7.563287598,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,02,8.1,18.6,2016-11-02,Weekday,17.04950586,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,02,8.1,18.6,2016-11-02,Weekday,11.12973926,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,03,7.6,22,2016-11-03,Weekday,14.89435254,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,03,7.6,22,2016-11-03,Weekday,10.96026758,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,04,7.2,28.5,2016-11-04,Weekday,13.90001855,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,04,7.2,28.5,2016-11-04,Weekday,11.73917871,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,05,9.3,16.9,2016-11-05,Weekend,15.63248047,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,05,9.3,16.9,2016-11-05,Weekend,7.879990234,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,06,11.2,22.4,2016-11-06,Weekend,14.29284473,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,06,11.2,22.4,2016-11-06,Weekend,6.868115723,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,07,14.5,26.1,2016-11-07,Weekday,14.68894824,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,07,14.5,26.1,2016-11-07,Weekday,11.16387109,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,08,10.5,18.6,2016-11-08,Weekday,14.799700199999998,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,08,10.5,18.6,2016-11-08,Weekday,10.75485742,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,09,8.4,19,2016-11-09,Weekday,15.116059569999999,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,09,8.4,19,2016-11-09,Weekday,10.60154297,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,10,10.2,19.2,2016-11-10,Weekday,14.73772656,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,10,10.2,19.2,2016-11-10,Weekday,10.61146289,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,11,5.4,24.9,2016-11-11,Weekday,13.43454004,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,11,5.4,24.9,2016-11-11,Weekday,10.46471289,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,12,12.5,25.1,2016-11-12,Weekend,13.06998926,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,12,12.5,25.1,2016-11-12,Weekend,7.744992676,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,13,10.7,18.4,2016-11-13,Weekend,15.62841309,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,13,10.7,18.4,2016-11-13,Weekend,7.312047852,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,14,10.7,16.7,2016-11-14,Weekday,16.64922852,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,14,10.7,16.7,2016-11-14,Weekday,11.22233984,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,15,9.4,19.7,2016-11-15,Weekday,15.40725488,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,15,9.4,19.7,2016-11-15,Weekday,11.15885645,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,16,11,22,2016-11-16,Weekday,14.428512699999995,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,16,11,22,2016-11-16,Weekday,10.87528906,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,17,9.2,30.5,2016-11-17,Weekday,14.83837988,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,17,9.2,30.5,2016-11-17,Weekday,12.22712793,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,18,14.5,21.3,2016-11-18,Weekday,13.42746875,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,18,14.5,21.3,2016-11-18,Weekday,10.89597363,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,19,10.2,23,2016-11-19,Weekend,12.64879199,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,19,10.2,23,2016-11-19,Weekend,7.67455127,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,20,10.6,32.9,2016-11-20,Weekend,17.1786875,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,20,10.6,32.9,2016-11-20,Weekend,7.391333007999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,21,17.2,34.2,2016-11-21,Weekday,21.91380469,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,21,17.2,34.2,2016-11-21,Weekday,14.38093359,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,22,13.9,14.4,2016-11-22,Weekday,14.75902246,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,22,13.9,14.4,2016-11-22,Weekday,10.94092969,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,23,10.2,16.9,2016-11-23,Weekday,15.55606934,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,23,10.2,16.9,2016-11-23,Weekday,10.8732207,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,24,8.4,18.1,2016-11-24,Weekday,15.16268262,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,24,8.4,18.1,2016-11-24,Weekday,11.07868555,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,25,9.6,18.7,2016-11-25,Weekday,14.68276465,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,25,9.6,18.7,2016-11-25,Weekday,10.76625195,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,26,11.1,18.2,2016-11-26,Weekend,13.91980078,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,26,11.1,18.2,2016-11-26,Weekend,7.871274414,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,27,10.9,17.7,2016-11-27,Weekend,14.99451367,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,27,10.9,17.7,2016-11-27,Weekend,7.243641602,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,28,11.8,21.8,2016-11-28,Weekday,14.16035156,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,28,11.8,21.8,2016-11-28,Weekday,10.84833691,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,29,8.8,23.7,2016-11-29,Weekday,13.99859082,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,29,8.8,23.7,2016-11-29,Weekday,11.06495117,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,11,30,11.8,20.4,2016-11-30,Weekday,14.07078516,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,11,30,11.8,20.4,2016-11-30,Weekday,11.2249248,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,01,13,26.1,2016-12-01,Weekday,13.40962305,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,01,13,26.1,2016-12-01,Weekday,11.26045117,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,02,12,23.3,2016-12-02,Weekday,12.71794141,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,02,12,23.3,2016-12-02,Weekday,11.02720117,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,03,7.8,25.5,2016-12-03,Weekend,12.47412891,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,03,7.8,25.5,2016-12-03,Weekend,7.528725586,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,04,10.1,31.9,2016-12-04,Weekend,15.29924023,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,04,10.1,31.9,2016-12-04,Weekend,7.453022461000001,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,05,16.5,23.6,2016-12-05,Weekday,13.76794434,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,05,16.5,23.6,2016-12-05,Weekday,11.31486426,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,06,11.6,22.9,2016-12-06,Weekday,13.78291406,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,06,11.6,22.9,2016-12-06,Weekday,11.03960742,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,07,NA,28,2016-12-07,Weekday,14.1503125,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,07,NA,28,2016-12-07,Weekday,11.21582227,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,08,14.9,23.9,2016-12-08,Weekday,13.57737207,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,08,14.9,23.9,2016-12-08,Weekday,11.33739063,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,09,8.9,18.5,2016-12-09,Weekday,13.31533789,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,09,8.9,18.5,2016-12-09,Weekday,11.02069824,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,10,10.9,20.3,2016-12-10,Weekend,12.59078125,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,10,10.9,20.3,2016-12-10,Weekend,7.828563965,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,11,12.5,22.8,2016-12-11,Weekend,13.53224805,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,11,12.5,22.8,2016-12-11,Weekend,7.122526855,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
NC,Northcote,2016,12,12,7.8,32.8,2016-12-12,Weekday,17.82143945,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2016,12,12,7.8,32.8,2016-12-12,Weekday,13.29483984,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
